dataset,instancia,negocios,C,archivo
DP,DP-41,41,981,..\instances\DP\DP-41.txt
DP,DP-41,41,991,..\instances\DP\DP-41.txt
DP,DP-51,51,1,..\instances\DP\DP-51.txt
DP,DP-51,51,11,..\instances\DP\DP-51.txt
DP,DP-51,51,21,..\instances\DP\DP-51.txt
DP,DP-51,51,31,..\instances\DP\DP-51.txt
DP,DP-51,51,41,..\instances\DP\DP-51.txt
DP,DP-51,51,51,..\instances\DP\DP-51.txt
DP,DP-51,51,61,..\instances\DP\DP-51.txt
DP,DP-51,51,71,..\instances\DP\DP-51.txt
DP,DP-51,51,81,..\instances\DP\DP-51.txt
DP,DP-51,51,91,..\instances\DP\DP-51.txt
DP,DP-51,51,101,..\instances\DP\DP-51.txt
DP,DP-51,51,111,..\instances\DP\DP-51.txt
DP,DP-51,51,121,..\instances\DP\DP-51.txt
DP,DP-51,51,131,..\instances\DP\DP-51.txt
DP,DP-51,51,141,..\instances\DP\DP-51.txt
DP,DP-51,51,151,..\instances\DP\DP-51.txt
DP,DP-51,51,161,..\instances\DP\DP-51.txt
DP,DP-51,51,171,..\instances\DP\DP-51.txt
DP,DP-51,51,181,..\instances\DP\DP-51.txt
DP,DP-51,51,191,..\instances\DP\DP-51.txt
DP,DP-51,51,201,..\instances\DP\DP-51.txt
DP,DP-51,51,211,..\instances\DP\DP-51.txt
DP,DP-51,51,221,..\instances\DP\DP-51.txt
DP,DP-51,51,231,..\instances\DP\DP-51.txt
DP,DP-51,51,241,..\instances\DP\DP-51.txt
DP,DP-51,51,251,..\instances\DP\DP-51.txt
DP,DP-51,51,261,..\instances\DP\DP-51.txt
DP,DP-51,51,271,..\instances\DP\DP-51.txt
DP,DP-51,51,281,..\instances\DP\DP-51.txt
DP,DP-51,51,291,..\instances\DP\DP-51.txt
DP,DP-51,51,301,..\instances\DP\DP-51.txt
DP,DP-51,51,311,..\instances\DP\DP-51.txt
DP,DP-51,51,321,..\instances\DP\DP-51.txt
DP,DP-51,51,331,..\instances\DP\DP-51.txt
DP,DP-51,51,341,..\instances\DP\DP-51.txt
DP,DP-51,51,351,..\instances\DP\DP-51.txt
DP,DP-51,51,361,..\instances\DP\DP-51.txt
DP,DP-51,51,371,..\instances\DP\DP-51.txt
DP,DP-51,51,381,..\instances\DP\DP-51.txt
DP,DP-51,51,391,..\instances\DP\DP-51.txt
DP,DP-51,51,401,..\instances\DP\DP-51.txt
DP,DP-51,51,411,..\instances\DP\DP-51.txt
DP,DP-51,51,421,..\instances\DP\DP-51.txt
DP,DP-51,51,431,..\instances\DP\DP-51.txt
DP,DP-51,51,441,..\instances\DP\DP-51.txt
DP,DP-51,51,451,..\instances\DP\DP-51.txt
DP,DP-51,51,461,..\instances\DP\DP-51.txt
DP,DP-51,51,471,..\instances\DP\DP-51.txt
DP,DP-51,51,481,..\instances\DP\DP-51.txt
DP,DP-51,51,491,..\instances\DP\DP-51.txt
DP,DP-51,51,501,..\instances\DP\DP-51.txt
DP,DP-51,51,511,..\instances\DP\DP-51.txt
DP,DP-51,51,521,..\instances\DP\DP-51.txt
DP,DP-51,51,531,..\instances\DP\DP-51.txt
DP,DP-51,51,541,..\instances\DP\DP-51.txt
DP,DP-51,51,551,..\instances\DP\DP-51.txt
DP,DP-51,51,561,..\instances\DP\DP-51.txt
DP,DP-51,51,571,..\instances\DP\DP-51.txt
DP,DP-51,51,581,..\instances\DP\DP-51.txt
DP,DP-51,51,591,..\instances\DP\DP-51.txt
DP,DP-51,51,601,..\instances\DP\DP-51.txt
DP,DP-51,51,611,..\instances\DP\DP-51.txt
DP,DP-51,51,621,..\instances\DP\DP-51.txt
DP,DP-51,51,631,..\instances\DP\DP-51.txt
DP,DP-51,51,641,..\instances\DP\DP-51.txt
DP,DP-51,51,651,..\instances\DP\DP-51.txt
DP,DP-51,51,661,..\instances\DP\DP-51.txt
DP,DP-51,51,671,..\instances\DP\DP-51.txt
DP,DP-51,51,681,..\instances\DP\DP-51.txt
DP,DP-51,51,691,..\instances\DP\DP-51.txt
DP,DP-51,51,701,..\instances\DP\DP-51.txt
DP,DP-51,51,711,..\instances\DP\DP-51.txt
DP,DP-51,51,721,..\instances\DP\DP-51.txt
DP,DP-51,51,731,..\instances\DP\DP-51.txt
DP,DP-51,51,741,..\instances\DP\DP-51.txt
DP,DP-51,51,751,..\instances\DP\DP-51.txt
DP,DP-51,51,761,..\instances\DP\DP-51.txt
DP,DP-51,51,771,..\instances\DP\DP-51.txt
DP,DP-51,51,781,..\instances\DP\DP-51.txt
DP,DP-51,51,791,..\instances\DP\DP-51.txt
DP,DP-51,51,801,..\instances\DP\DP-51.txt
DP,DP-51,51,811,..\instances\DP\DP-51.txt
DP,DP-51,51,821,..\instances\DP\DP-51.txt
DP,DP-51,51,831,..\instances\DP\DP-51.txt
DP,DP-51,51,841,..\instances\DP\DP-51.txt
DP,DP-51,51,851,..\instances\DP\DP-51.txt
DP,DP-51,51,861,..\instances\DP\DP-51.txt
DP,DP-51,51,871,..\instances\DP\DP-51.txt
DP,DP-51,51,881,..\instances\DP\DP-51.txt
DP,DP-51,51,891,..\instances\DP\DP-51.txt
DP,DP-51,51,901,..\instances\DP\DP-51.txt
DP,DP-51,51,911,..\instances\DP\DP-51.txt
DP,DP-51,51,921,..\instances\DP\DP-51.txt
DP,DP-51,51,931,..\instances\DP\DP-51.txt
DP,DP-51,51,941,..\instances\DP\DP-51.txt
DP,DP-51,51,951,..\instances\DP\DP-51.txt
DP,DP-51,51,961,..\instances\DP\DP-51.txt
DP,DP-51,51,971,..\instances\DP\DP-51.txt
DP,DP-51,51,981,..\instances\DP\DP-51.txt
DP,DP-51,51,991,..\instances\DP\DP-51.txt
DP,DP-61,61,1,..\instances\DP\DP-61.txt
DP,DP-61,61,11,..\instances\DP\DP-61.txt
DP,DP-61,61,21,..\instances\DP\DP-61.txt
DP,DP-61,61,31,..\instances\DP\DP-61.txt
DP,DP-61,61,41,..\instances\DP\DP-61.txt
DP,DP-61,61,51,..\instances\DP\DP-61.txt
DP,DP-61,61,61,..\instances\DP\DP-61.txt
DP,DP-61,61,71,..\instances\DP\DP-61.txt
DP,DP-61,61,81,..\instances\DP\DP-61.txt
DP,DP-61,61,91,..\instances\DP\DP-61.txt
DP,DP-61,61,101,..\instances\DP\DP-61.txt
DP,DP-61,61,111,..\instances\DP\DP-61.txt
DP,DP-61,61,121,..\instances\DP\DP-61.txt
DP,DP-61,61,131,..\instances\DP\DP-61.txt
DP,DP-61,61,141,..\instances\DP\DP-61.txt
DP,DP-61,61,151,..\instances\DP\DP-61.txt
DP,DP-61,61,161,..\instances\DP\DP-61.txt
DP,DP-61,61,171,..\instances\DP\DP-61.txt
DP,DP-61,61,181,..\instances\DP\DP-61.txt
DP,DP-61,61,191,..\instances\DP\DP-61.txt
DP,DP-61,61,201,..\instances\DP\DP-61.txt
DP,DP-61,61,211,..\instances\DP\DP-61.txt
DP,DP-61,61,221,..\instances\DP\DP-61.txt
DP,DP-61,61,231,..\instances\DP\DP-61.txt
DP,DP-61,61,241,..\instances\DP\DP-61.txt
DP,DP-61,61,251,..\instances\DP\DP-61.txt
DP,DP-61,61,261,..\instances\DP\DP-61.txt
DP,DP-61,61,271,..\instances\DP\DP-61.txt
DP,DP-61,61,281,..\instances\DP\DP-61.txt
DP,DP-61,61,291,..\instances\DP\DP-61.txt
DP,DP-61,61,301,..\instances\DP\DP-61.txt
DP,DP-61,61,311,..\instances\DP\DP-61.txt
DP,DP-61,61,321,..\instances\DP\DP-61.txt
DP,DP-61,61,331,..\instances\DP\DP-61.txt
DP,DP-61,61,341,..\instances\DP\DP-61.txt
DP,DP-61,61,351,..\instances\DP\DP-61.txt
DP,DP-61,61,361,..\instances\DP\DP-61.txt
DP,DP-61,61,371,..\instances\DP\DP-61.txt
DP,DP-61,61,381,..\instances\DP\DP-61.txt
DP,DP-61,61,391,..\instances\DP\DP-61.txt
DP,DP-61,61,401,..\instances\DP\DP-61.txt
DP,DP-61,61,411,..\instances\DP\DP-61.txt
DP,DP-61,61,421,..\instances\DP\DP-61.txt
DP,DP-61,61,431,..\instances\DP\DP-61.txt
DP,DP-61,61,441,..\instances\DP\DP-61.txt
DP,DP-61,61,451,..\instances\DP\DP-61.txt
DP,DP-61,61,461,..\instances\DP\DP-61.txt
DP,DP-61,61,471,..\instances\DP\DP-61.txt
DP,DP-61,61,481,..\instances\DP\DP-61.txt
DP,DP-61,61,491,..\instances\DP\DP-61.txt
DP,DP-61,61,501,..\instances\DP\DP-61.txt
DP,DP-61,61,511,..\instances\DP\DP-61.txt
DP,DP-61,61,521,..\instances\DP\DP-61.txt
DP,DP-61,61,531,..\instances\DP\DP-61.txt
DP,DP-61,61,541,..\instances\DP\DP-61.txt
DP,DP-61,61,551,..\instances\DP\DP-61.txt
DP,DP-61,61,561,..\instances\DP\DP-61.txt
DP,DP-61,61,571,..\instances\DP\DP-61.txt
DP,DP-61,61,581,..\instances\DP\DP-61.txt
DP,DP-61,61,591,..\instances\DP\DP-61.txt
DP,DP-61,61,601,..\instances\DP\DP-61.txt
DP,DP-61,61,611,..\instances\DP\DP-61.txt
DP,DP-61,61,621,..\instances\DP\DP-61.txt
DP,DP-61,61,631,..\instances\DP\DP-61.txt
DP,DP-61,61,641,..\instances\DP\DP-61.txt
DP,DP-61,61,651,..\instances\DP\DP-61.txt
DP,DP-61,61,661,..\instances\DP\DP-61.txt
DP,DP-61,61,671,..\instances\DP\DP-61.txt
DP,DP-61,61,681,..\instances\DP\DP-61.txt
DP,DP-61,61,691,..\instances\DP\DP-61.txt
DP,DP-61,61,701,..\instances\DP\DP-61.txt
DP,DP-61,61,711,..\instances\DP\DP-61.txt
DP,DP-61,61,721,..\instances\DP\DP-61.txt
DP,DP-61,61,731,..\instances\DP\DP-61.txt
DP,DP-61,61,741,..\instances\DP\DP-61.txt
DP,DP-61,61,751,..\instances\DP\DP-61.txt
DP,DP-61,61,761,..\instances\DP\DP-61.txt
DP,DP-61,61,771,..\instances\DP\DP-61.txt
DP,DP-61,61,781,..\instances\DP\DP-61.txt
DP,DP-61,61,791,..\instances\DP\DP-61.txt
DP,DP-61,61,801,..\instances\DP\DP-61.txt
DP,DP-61,61,811,..\instances\DP\DP-61.txt
DP,DP-61,61,821,..\instances\DP\DP-61.txt
DP,DP-61,61,831,..\instances\DP\DP-61.txt
DP,DP-61,61,841,..\instances\DP\DP-61.txt
DP,DP-61,61,851,..\instances\DP\DP-61.txt
DP,DP-61,61,861,..\instances\DP\DP-61.txt
DP,DP-61,61,871,..\instances\DP\DP-61.txt
DP,DP-61,61,881,..\instances\DP\DP-61.txt
DP,DP-61,61,891,..\instances\DP\DP-61.txt
DP,DP-61,61,901,..\instances\DP\DP-61.txt
DP,DP-61,61,911,..\instances\DP\DP-61.txt
DP,DP-61,61,921,..\instances\DP\DP-61.txt
DP,DP-61,61,931,..\instances\DP\DP-61.txt
DP,DP-61,61,941,..\instances\DP\DP-61.txt
DP,DP-61,61,951,..\instances\DP\DP-61.txt
DP,DP-61,61,961,..\instances\DP\DP-61.txt
DP,DP-61,61,971,..\instances\DP\DP-61.txt
DP,DP-61,61,981,..\instances\DP\DP-61.txt
DP,DP-61,61,991,..\instances\DP\DP-61.txt
DP,DP-71,71,1,..\instances\DP\DP-71.txt
DP,DP-71,71,11,..\instances\DP\DP-71.txt
DP,DP-71,71,21,..\instances\DP\DP-71.txt
DP,DP-71,71,31,..\instances\DP\DP-71.txt
DP,DP-71,71,41,..\instances\DP\DP-71.txt
DP,DP-71,71,51,..\instances\DP\DP-71.txt
DP,DP-71,71,61,..\instances\DP\DP-71.txt
DP,DP-71,71,71,..\instances\DP\DP-71.txt
DP,DP-71,71,81,..\instances\DP\DP-71.txt
DP,DP-71,71,91,..\instances\DP\DP-71.txt
DP,DP-71,71,101,..\instances\DP\DP-71.txt
DP,DP-71,71,111,..\instances\DP\DP-71.txt
DP,DP-71,71,121,..\instances\DP\DP-71.txt
DP,DP-71,71,131,..\instances\DP\DP-71.txt
DP,DP-71,71,141,..\instances\DP\DP-71.txt
DP,DP-71,71,151,..\instances\DP\DP-71.txt
DP,DP-71,71,161,..\instances\DP\DP-71.txt
DP,DP-71,71,171,..\instances\DP\DP-71.txt
DP,DP-71,71,181,..\instances\DP\DP-71.txt
DP,DP-71,71,191,..\instances\DP\DP-71.txt
DP,DP-71,71,201,..\instances\DP\DP-71.txt
DP,DP-71,71,211,..\instances\DP\DP-71.txt
DP,DP-71,71,221,..\instances\DP\DP-71.txt
DP,DP-71,71,231,..\instances\DP\DP-71.txt
DP,DP-71,71,241,..\instances\DP\DP-71.txt
DP,DP-71,71,251,..\instances\DP\DP-71.txt
DP,DP-71,71,261,..\instances\DP\DP-71.txt
DP,DP-71,71,271,..\instances\DP\DP-71.txt
DP,DP-71,71,281,..\instances\DP\DP-71.txt
DP,DP-71,71,291,..\instances\DP\DP-71.txt
DP,DP-71,71,301,..\instances\DP\DP-71.txt
DP,DP-71,71,311,..\instances\DP\DP-71.txt
DP,DP-71,71,321,..\instances\DP\DP-71.txt
DP,DP-71,71,331,..\instances\DP\DP-71.txt
DP,DP-71,71,341,..\instances\DP\DP-71.txt
DP,DP-71,71,351,..\instances\DP\DP-71.txt
DP,DP-71,71,361,..\instances\DP\DP-71.txt
DP,DP-71,71,371,..\instances\DP\DP-71.txt
DP,DP-71,71,381,..\instances\DP\DP-71.txt
DP,DP-71,71,391,..\instances\DP\DP-71.txt
DP,DP-71,71,401,..\instances\DP\DP-71.txt
DP,DP-71,71,411,..\instances\DP\DP-71.txt
DP,DP-71,71,421,..\instances\DP\DP-71.txt
DP,DP-71,71,431,..\instances\DP\DP-71.txt
DP,DP-71,71,441,..\instances\DP\DP-71.txt
DP,DP-71,71,451,..\instances\DP\DP-71.txt
DP,DP-71,71,461,..\instances\DP\DP-71.txt
DP,DP-71,71,471,..\instances\DP\DP-71.txt
DP,DP-71,71,481,..\instances\DP\DP-71.txt
DP,DP-71,71,491,..\instances\DP\DP-71.txt
DP,DP-71,71,501,..\instances\DP\DP-71.txt
DP,DP-71,71,511,..\instances\DP\DP-71.txt
DP,DP-71,71,521,..\instances\DP\DP-71.txt
DP,DP-71,71,531,..\instances\DP\DP-71.txt
DP,DP-71,71,541,..\instances\DP\DP-71.txt
DP,DP-71,71,551,..\instances\DP\DP-71.txt
DP,DP-71,71,561,..\instances\DP\DP-71.txt
DP,DP-71,71,571,..\instances\DP\DP-71.txt
DP,DP-71,71,581,..\instances\DP\DP-71.txt
DP,DP-71,71,591,..\instances\DP\DP-71.txt
DP,DP-71,71,601,..\instances\DP\DP-71.txt
DP,DP-71,71,611,..\instances\DP\DP-71.txt
DP,DP-71,71,621,..\instances\DP\DP-71.txt
DP,DP-71,71,631,..\instances\DP\DP-71.txt
DP,DP-71,71,641,..\instances\DP\DP-71.txt
DP,DP-71,71,651,..\instances\DP\DP-71.txt
DP,DP-71,71,661,..\instances\DP\DP-71.txt
DP,DP-71,71,671,..\instances\DP\DP-71.txt
DP,DP-71,71,681,..\instances\DP\DP-71.txt
DP,DP-71,71,691,..\instances\DP\DP-71.txt
DP,DP-71,71,701,..\instances\DP\DP-71.txt
DP,DP-71,71,711,..\instances\DP\DP-71.txt
DP,DP-71,71,721,..\instances\DP\DP-71.txt
DP,DP-71,71,731,..\instances\DP\DP-71.txt
DP,DP-71,71,741,..\instances\DP\DP-71.txt
DP,DP-71,71,751,..\instances\DP\DP-71.txt
DP,DP-71,71,761,..\instances\DP\DP-71.txt
DP,DP-71,71,771,..\instances\DP\DP-71.txt
DP,DP-71,71,781,..\instances\DP\DP-71.txt
DP,DP-71,71,791,..\instances\DP\DP-71.txt
DP,DP-71,71,801,..\instances\DP\DP-71.txt
DP,DP-71,71,811,..\instances\DP\DP-71.txt
DP,DP-71,71,821,..\instances\DP\DP-71.txt
DP,DP-71,71,831,..\instances\DP\DP-71.txt
DP,DP-71,71,841,..\instances\DP\DP-71.txt
DP,DP-71,71,851,..\instances\DP\DP-71.txt
DP,DP-71,71,861,..\instances\DP\DP-71.txt
DP,DP-71,71,871,..\instances\DP\DP-71.txt
DP,DP-71,71,881,..\instances\DP\DP-71.txt
DP,DP-71,71,891,..\instances\DP\DP-71.txt
DP,DP-71,71,901,..\instances\DP\DP-71.txt
DP,DP-71,71,911,..\instances\DP\DP-71.txt
DP,DP-71,71,921,..\instances\DP\DP-71.txt
DP,DP-71,71,931,..\instances\DP\DP-71.txt
DP,DP-71,71,941,..\instances\DP\DP-71.txt
DP,DP-71,71,951,..\instances\DP\DP-71.txt
DP,DP-71,71,961,..\instances\DP\DP-71.txt
DP,DP-71,71,971,..\instances\DP\DP-71.txt
DP,DP-71,71,981,..\instances\DP\DP-71.txt
DP,DP-71,71,991,..\instances\DP\DP-71.txt
DP,DP-81,81,1,..\instances\DP\DP-81.txt
DP,DP-81,81,11,..\instances\DP\DP-81.txt
DP,DP-81,81,21,..\instances\DP\DP-81.txt
DP,DP-81,81,31,..\instances\DP\DP-81.txt
DP,DP-81,81,41,..\instances\DP\DP-81.txt
DP,DP-81,81,51,..\instances\DP\DP-81.txt
DP,DP-81,81,61,..\instances\DP\DP-81.txt
DP,DP-81,81,71,..\instances\DP\DP-81.txt
DP,DP-81,81,81,..\instances\DP\DP-81.txt
DP,DP-81,81,91,..\instances\DP\DP-81.txt
DP,DP-81,81,101,..\instances\DP\DP-81.txt
DP,DP-81,81,111,..\instances\DP\DP-81.txt
DP,DP-81,81,121,..\instances\DP\DP-81.txt
DP,DP-81,81,131,..\instances\DP\DP-81.txt
DP,DP-81,81,141,..\instances\DP\DP-81.txt
DP,DP-81,81,151,..\instances\DP\DP-81.txt
DP,DP-81,81,161,..\instances\DP\DP-81.txt
DP,DP-81,81,171,..\instances\DP\DP-81.txt
DP,DP-81,81,181,..\instances\DP\DP-81.txt
DP,DP-81,81,191,..\instances\DP\DP-81.txt
DP,DP-81,81,201,..\instances\DP\DP-81.txt
DP,DP-81,81,211,..\instances\DP\DP-81.txt
DP,DP-81,81,221,..\instances\DP\DP-81.txt
DP,DP-81,81,231,..\instances\DP\DP-81.txt
DP,DP-81,81,241,..\instances\DP\DP-81.txt
DP,DP-81,81,251,..\instances\DP\DP-81.txt
DP,DP-81,81,261,..\instances\DP\DP-81.txt
DP,DP-81,81,271,..\instances\DP\DP-81.txt
DP,DP-81,81,281,..\instances\DP\DP-81.txt
DP,DP-81,81,291,..\instances\DP\DP-81.txt
DP,DP-81,81,301,..\instances\DP\DP-81.txt
DP,DP-81,81,311,..\instances\DP\DP-81.txt
DP,DP-81,81,321,..\instances\DP\DP-81.txt
DP,DP-81,81,331,..\instances\DP\DP-81.txt
DP,DP-81,81,341,..\instances\DP\DP-81.txt
DP,DP-81,81,351,..\instances\DP\DP-81.txt
DP,DP-81,81,361,..\instances\DP\DP-81.txt
DP,DP-81,81,371,..\instances\DP\DP-81.txt
DP,DP-81,81,381,..\instances\DP\DP-81.txt
DP,DP-81,81,391,..\instances\DP\DP-81.txt
DP,DP-81,81,401,..\instances\DP\DP-81.txt
DP,DP-81,81,411,..\instances\DP\DP-81.txt
DP,DP-81,81,421,..\instances\DP\DP-81.txt
DP,DP-81,81,431,..\instances\DP\DP-81.txt
DP,DP-81,81,441,..\instances\DP\DP-81.txt
DP,DP-81,81,451,..\instances\DP\DP-81.txt
DP,DP-81,81,461,..\instances\DP\DP-81.txt
DP,DP-81,81,471,..\instances\DP\DP-81.txt
DP,DP-81,81,481,..\instances\DP\DP-81.txt
DP,DP-81,81,491,..\instances\DP\DP-81.txt
DP,DP-81,81,501,..\instances\DP\DP-81.txt
DP,DP-81,81,511,..\instances\DP\DP-81.txt
DP,DP-81,81,521,..\instances\DP\DP-81.txt
DP,DP-81,81,531,..\instances\DP\DP-81.txt
DP,DP-81,81,541,..\instances\DP\DP-81.txt
DP,DP-81,81,551,..\instances\DP\DP-81.txt
DP,DP-81,81,561,..\instances\DP\DP-81.txt
DP,DP-81,81,571,..\instances\DP\DP-81.txt
DP,DP-81,81,581,..\instances\DP\DP-81.txt
DP,DP-81,81,591,..\instances\DP\DP-81.txt
DP,DP-81,81,601,..\instances\DP\DP-81.txt
DP,DP-81,81,611,..\instances\DP\DP-81.txt
DP,DP-81,81,621,..\instances\DP\DP-81.txt
DP,DP-81,81,631,..\instances\DP\DP-81.txt
DP,DP-81,81,641,..\instances\DP\DP-81.txt
DP,DP-81,81,651,..\instances\DP\DP-81.txt
DP,DP-81,81,661,..\instances\DP\DP-81.txt
DP,DP-81,81,671,..\instances\DP\DP-81.txt
DP,DP-81,81,681,..\instances\DP\DP-81.txt
DP,DP-81,81,691,..\instances\DP\DP-81.txt
DP,DP-81,81,701,..\instances\DP\DP-81.txt
DP,DP-81,81,711,..\instances\DP\DP-81.txt
DP,DP-81,81,721,..\instances\DP\DP-81.txt
DP,DP-81,81,731,..\instances\DP\DP-81.txt
DP,DP-81,81,741,..\instances\DP\DP-81.txt
DP,DP-81,81,751,..\instances\DP\DP-81.txt
DP,DP-81,81,761,..\instances\DP\DP-81.txt
DP,DP-81,81,771,..\instances\DP\DP-81.txt
DP,DP-81,81,781,..\instances\DP\DP-81.txt
DP,DP-81,81,791,..\instances\DP\DP-81.txt
DP,DP-81,81,801,..\instances\DP\DP-81.txt
DP,DP-81,81,811,..\instances\DP\DP-81.txt
DP,DP-81,81,821,..\instances\DP\DP-81.txt
DP,DP-81,81,831,..\instances\DP\DP-81.txt
DP,DP-81,81,841,..\instances\DP\DP-81.txt
DP,DP-81,81,851,..\instances\DP\DP-81.txt
DP,DP-81,81,861,..\instances\DP\DP-81.txt
DP,DP-81,81,871,..\instances\DP\DP-81.txt
DP,DP-81,81,881,..\instances\DP\DP-81.txt
DP,DP-81,81,891,..\instances\DP\DP-81.txt
DP,DP-81,81,901,..\instances\DP\DP-81.txt
DP,DP-81,81,911,..\instances\DP\DP-81.txt
DP,DP-81,81,921,..\instances\DP\DP-81.txt
DP,DP-81,81,931,..\instances\DP\DP-81.txt
DP,DP-81,81,941,..\instances\DP\DP-81.txt
DP,DP-81,81,951,..\instances\DP\DP-81.txt
DP,DP-81,81,961,..\instances\DP\DP-81.txt
DP,DP-81,81,971,..\instances\DP\DP-81.txt
DP,DP-81,81,981,..\instances\DP\DP-81.txt
DP,DP-81,81,991,..\instances\DP\DP-81.txt
DP,DP-91,91,1,..\instances\DP\DP-91.txt
DP,DP-91,91,11,..\instances\DP\DP-91.txt
DP,DP-91,91,21,..\instances\DP\DP-91.txt
DP,DP-91,91,31,..\instances\DP\DP-91.txt
DP,DP-91,91,41,..\instances\DP\DP-91.txt
DP,DP-91,91,51,..\instances\DP\DP-91.txt
DP,DP-91,91,61,..\instances\DP\DP-91.txt
DP,DP-91,91,71,..\instances\DP\DP-91.txt
DP,DP-91,91,81,..\instances\DP\DP-91.txt
DP,DP-91,91,91,..\instances\DP\DP-91.txt
DP,DP-91,91,101,..\instances\DP\DP-91.txt
DP,DP-91,91,111,..\instances\DP\DP-91.txt
DP,DP-91,91,121,..\instances\DP\DP-91.txt
DP,DP-91,91,131,..\instances\DP\DP-91.txt
DP,DP-91,91,141,..\instances\DP\DP-91.txt
DP,DP-91,91,151,..\instances\DP\DP-91.txt
DP,DP-91,91,161,..\instances\DP\DP-91.txt
DP,DP-91,91,171,..\instances\DP\DP-91.txt
DP,DP-91,91,181,..\instances\DP\DP-91.txt
DP,DP-91,91,191,..\instances\DP\DP-91.txt
DP,DP-91,91,201,..\instances\DP\DP-91.txt
DP,DP-91,91,211,..\instances\DP\DP-91.txt
DP,DP-91,91,221,..\instances\DP\DP-91.txt
DP,DP-91,91,231,..\instances\DP\DP-91.txt
DP,DP-91,91,241,..\instances\DP\DP-91.txt
DP,DP-91,91,251,..\instances\DP\DP-91.txt
DP,DP-91,91,261,..\instances\DP\DP-91.txt
DP,DP-91,91,271,..\instances\DP\DP-91.txt
DP,DP-91,91,281,..\instances\DP\DP-91.txt
DP,DP-91,91,291,..\instances\DP\DP-91.txt
DP,DP-91,91,301,..\instances\DP\DP-91.txt
DP,DP-91,91,311,..\instances\DP\DP-91.txt
DP,DP-91,91,321,..\instances\DP\DP-91.txt
DP,DP-91,91,331,..\instances\DP\DP-91.txt
DP,DP-91,91,341,..\instances\DP\DP-91.txt
DP,DP-91,91,351,..\instances\DP\DP-91.txt
DP,DP-91,91,361,..\instances\DP\DP-91.txt
DP,DP-91,91,371,..\instances\DP\DP-91.txt
DP,DP-91,91,381,..\instances\DP\DP-91.txt
DP,DP-91,91,391,..\instances\DP\DP-91.txt
DP,DP-91,91,401,..\instances\DP\DP-91.txt
DP,DP-91,91,411,..\instances\DP\DP-91.txt
DP,DP-91,91,421,..\instances\DP\DP-91.txt
DP,DP-91,91,431,..\instances\DP\DP-91.txt
DP,DP-91,91,441,..\instances\DP\DP-91.txt
DP,DP-91,91,451,..\instances\DP\DP-91.txt
DP,DP-91,91,461,..\instances\DP\DP-91.txt
DP,DP-91,91,471,..\instances\DP\DP-91.txt
DP,DP-91,91,481,..\instances\DP\DP-91.txt
DP,DP-91,91,491,..\instances\DP\DP-91.txt
DP,DP-91,91,501,..\instances\DP\DP-91.txt
DP,DP-91,91,511,..\instances\DP\DP-91.txt
DP,DP-91,91,521,..\instances\DP\DP-91.txt
DP,DP-91,91,531,..\instances\DP\DP-91.txt
DP,DP-91,91,541,..\instances\DP\DP-91.txt
DP,DP-91,91,551,..\instances\DP\DP-91.txt
DP,DP-91,91,561,..\instances\DP\DP-91.txt
DP,DP-91,91,571,..\instances\DP\DP-91.txt
DP,DP-91,91,581,..\instances\DP\DP-91.txt
DP,DP-91,91,591,..\instances\DP\DP-91.txt
DP,DP-91,91,601,..\instances\DP\DP-91.txt
DP,DP-91,91,611,..\instances\DP\DP-91.txt
DP,DP-91,91,621,..\instances\DP\DP-91.txt
DP,DP-91,91,631,..\instances\DP\DP-91.txt
DP,DP-91,91,641,..\instances\DP\DP-91.txt
DP,DP-91,91,651,..\instances\DP\DP-91.txt
DP,DP-91,91,661,..\instances\DP\DP-91.txt
DP,DP-91,91,671,..\instances\DP\DP-91.txt
DP,DP-91,91,681,..\instances\DP\DP-91.txt
DP,DP-91,91,691,..\instances\DP\DP-91.txt
DP,DP-91,91,701,..\instances\DP\DP-91.txt
DP,DP-91,91,711,..\instances\DP\DP-91.txt
DP,DP-91,91,721,..\instances\DP\DP-91.txt
DP,DP-91,91,731,..\instances\DP\DP-91.txt
DP,DP-91,91,741,..\instances\DP\DP-91.txt
DP,DP-91,91,751,..\instances\DP\DP-91.txt
DP,DP-91,91,761,..\instances\DP\DP-91.txt
DP,DP-91,91,771,..\instances\DP\DP-91.txt
DP,DP-91,91,781,..\instances\DP\DP-91.txt
DP,DP-91,91,791,..\instances\DP\DP-91.txt
DP,DP-91,91,801,..\instances\DP\DP-91.txt
DP,DP-91,91,811,..\instances\DP\DP-91.txt
DP,DP-91,91,821,..\instances\DP\DP-91.txt
DP,DP-91,91,831,..\instances\DP\DP-91.txt
DP,DP-91,91,841,..\instances\DP\DP-91.txt
DP,DP-91,91,851,..\instances\DP\DP-91.txt
DP,DP-91,91,861,..\instances\DP\DP-91.txt
DP,DP-91,91,871,..\instances\DP\DP-91.txt
DP,DP-91,91,881,..\instances\DP\DP-91.txt
DP,DP-91,91,891,..\instances\DP\DP-91.txt
DP,DP-91,91,901,..\instances\DP\DP-91.txt
DP,DP-91,91,911,..\instances\DP\DP-91.txt
DP,DP-91,91,921,..\instances\DP\DP-91.txt
DP,DP-91,91,931,..\instances\DP\DP-91.txt
DP,DP-91,91,941,..\instances\DP\DP-91.txt
DP,DP-91,91,951,..\instances\DP\DP-91.txt
DP,DP-91,91,961,..\instances\DP\DP-91.txt
